#FILE	GENE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
ES-M-ST001-03MAR15-0067I_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-M-ST001-03MAR15-0067I_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-0340_assembly.fasta	dfrG	100.00	ncbi	NG_047756.1	trimethoprim-resistant dihydrofolate reductase DfrG
NS-0340_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0340_assembly.fasta	erm(B)	99.86	ncbi	NG_047797.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-0340_assembly.fasta	lsa(A)	98.86	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
BP-R50-2_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
BP-R50-2_assembly.fasta	tet(M)	100.00	ncbi	NG_048213.1	tetracycline resistance ribosomal protection protein Tet(M)
BP-R50-2_assembly.fasta	lsa(A)	99.33	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
BP-W19-2_assembly.fasta	dfrE	98.18	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
BP-W19-2_assembly.fasta	lsa(A)	99.06	ncbi	NG_047932.1	ABC-F type ribosomal protection protein Lsa(A)
BP-W19-2_assembly.fasta	tet(M)	99.79	ncbi	NG_048213.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-0601_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0601_assembly.fasta	lsa(A)	99.87	ncbi	NG_047930.1	ABC-F type ribosomal protection protein Lsa(A)
ES-C-ST001-07DEC15-0141A_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-C-ST001-07DEC15-0141A_assembly.fasta	lsa(A)	99.47	ncbi	NG_055640.1	ABC-F type ribosomal protection protein Lsa(A)
NS-1090_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-1090_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-1090_assembly.fasta	aph(2'')-If	82.26	ncbi	NG_047406.1	aminoglycoside O-phosphotransferase APH(2'')-If
NS-1090_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
NS-1090_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
NS-1090_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-1090_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-V-FC099-23SEP14-0192B_assembly.fasta	dfrE	97.17	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-V-FC099-23SEP14-0192B_assembly.fasta	tet(M)	99.95	ncbi	NG_048223.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-V-FC099-23SEP14-0192B_assembly.fasta	lsa(A)	99.80	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-V-FC083-23SEP14-0190C_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-V-FC083-23SEP14-0190C_assembly.fasta	lsa(A)	99.53	ncbi	NG_055640.1	ABC-F type ribosomal protection protein Lsa(A)
ES-V-FC083-23SEP14-0190C_assembly.fasta	tet(L)	99.93	ncbi	NG_048203.1	tetracycline efflux MFS transporter Tet(L)
ES-V-FC083-23SEP14-0190C_assembly.fasta	tet(M)	99.90	ncbi	NG_048233.1	tetracycline resistance ribosomal protection protein Tet(M)
Ent-0002_assembly.fasta	dfrE	96.97	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
Ent-0002_assembly.fasta	lsa(A)	99.27	ncbi	NG_047930.1	ABC-F type ribosomal protection protein Lsa(A)
SWEnt-1134_assembly.fasta	dfrE	97.58	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
SWEnt-1134_assembly.fasta	lsa(A)	99.27	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-1114_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-1114_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-1114_assembly.fasta	aph(2'')-Ih	82.43	ncbi	NG_047408.1	aminoglycoside O-phosphotransferase APH(2'')-Ih
NS-1114_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
NS-1114_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
NS-1114_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-1114_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-M-ST001-13OCT14-0050K_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST001-13OCT14-0050K_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-13OCT14-0050K_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-M-ST001-13OCT14-0050K_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-0159_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0159_assembly.fasta	lsa(A)	99.13	ncbi	NG_047930.1	ABC-F type ribosomal protection protein Lsa(A)
ES-A-FC501-20OCT14-0211K_assembly.fasta	tet(M)	99.95	ncbi	NG_048223.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-A-FC501-20OCT14-0211K_assembly.fasta	lsa(A)	99.80	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-A-FC501-20OCT14-0211K_assembly.fasta	dfrE	97.17	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-A-FC501-20OCT14-0211K_assembly.fasta	erm(B)	99.47	ncbi	NG_047801.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-0316_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0316_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0316_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-0316_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
NS-0316_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-0383_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0383_assembly.fasta	lsa(A)	99.27	ncbi	NG_047930.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0383_assembly.fasta	tet(M)	100.00	ncbi	NG_048252.1	tetracycline resistance ribosomal protection protein Tet(M)
BP-C138-3_assembly.fasta	dfrE	96.36	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
BP-C138-3_assembly.fasta	lsa(A)	98.00	ncbi	NG_055640.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0020_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0020_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-0020_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0020_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-C-ST001-05OCT15-0134M_assembly.fasta	dfrE	97.58	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-C-ST001-05OCT15-0134M_assembly.fasta	optrA	99.64	ncbi	NG_048023.1	ABC-F type ribosomal protection protein OptrA
ES-C-ST001-05OCT15-0134M_assembly.fasta	fexA	99.72	ncbi	NG_047857.1	chloramphenicol/florfenicol efflux MFS transporter FexA
ES-C-ST001-05OCT15-0134M_assembly.fasta	tet(L)	100.00	ncbi	NG_048203.1	tetracycline efflux MFS transporter Tet(L)
ES-C-ST001-05OCT15-0134M_assembly.fasta	tet(M)	99.95	ncbi	NG_048233.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-C-ST001-05OCT15-0134M_assembly.fasta	lsa(A)	99.00	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-C-ST001-05OCT15-0134M_assembly.fasta	dfrG	100.00	ncbi	NG_047756.1	trimethoprim-resistant dihydrofolate reductase DfrG
ES-C-ST001-05OCT15-0134M_assembly.fasta	str	99.88	ncbi	NG_048080.1	streptomycin adenylyltransferase Str
ES-C-ST001-05OCT15-0134M_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
ES-C-ST001-05OCT15-0134M_assembly.fasta	erm(B)	99.83	ncbi	NG_047793.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
SS-0040_assembly.fasta	tet(M)	100.00	ncbi	NG_048250.1	tetracycline resistance ribosomal protection protein Tet(M)
SS-0040_assembly.fasta	lsa(A)	99.80	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
SS-0040_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST002-03NOV15-0138A_assembly.fasta	dfrG	100.00	ncbi	NG_047756.1	trimethoprim-resistant dihydrofolate reductase DfrG
ES-M-ST002-03NOV15-0138A_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST002-03NOV15-0138A_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-M-ST002-03NOV15-0138A_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST002-03NOV15-0138A_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-0131_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0131_assembly.fasta	tet(M)	100.00	ncbi	NG_048250.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-0131_assembly.fasta	lsa(A)	99.33	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-1336_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-1336_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-1336_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-1336_assembly.fasta	aph(3')-IIIa	99.75	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
NS-1336_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
NS-1336_assembly.fasta	ant(6)-Ia	100.00	ncbi	NG_047393.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia
NS-1336_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-1336_assembly.fasta	erm(A)	99.86	ncbi	NG_047790.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)
NS-1336_assembly.fasta	catP	82.85	ncbi	NG_047623.1	type A-11 chloramphenicol O-acetyltransferase CatP
SS-0033_assembly.fasta	dfrE	98.18	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
SS-0033_assembly.fasta	lsa(A)	99.06	ncbi	NG_047932.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0188_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0188_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0188_assembly.fasta	aph(2'')-Ih	82.43	ncbi	NG_047408.1	aminoglycoside O-phosphotransferase APH(2'')-Ih
NS-0188_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
NS-0188_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
NS-0188_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-0188_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
SS-0029_assembly.fasta	dfrE	97.58	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
SS-0029_assembly.fasta	tet(M)	100.00	ncbi	NG_048232.1	tetracycline resistance ribosomal protection protein Tet(M)
SS-0029_assembly.fasta	lsa(A)	99.40	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
SS-0029_assembly.fasta	erm(B)	99.86	ncbi	NG_047797.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
SS-0029_assembly.fasta	dfrG	100.00	ncbi	NG_047756.1	trimethoprim-resistant dihydrofolate reductase DfrG
